id,title,country,severity,longitude,latitude,temperature,humidity,wind_speed,rainfall,vegetation_index,thermal_anomaly,soil_moisture,historical_frequency
HS_1383,Thermal Hotspot - Cameroon,Cameroon,Green,14.580937811999176,7.860860111297893,38.0,37.0,13.0,0.0,0.8,133.0,22.0,6.0
HS_1384,Thermal Hotspot - Myanmar,Myanmar,Green,94.56667907074748,19.78846704117438,39.0,36.0,14.0,0.0,0.9,134.0,21.0,7.0
HS_1385,Thermal Hotspot - Guinea,Guinea,Green,-10.115717660056864,9.827975583422992,40.0,35.0,15.0,0.0,0.5,135.0,20.0,8.0
HS_1386,"Thermal Hotspot - Sudan, The Democratic Republic of Congo","Sudan, The Democratic Republic of Congo",Green,29.632705351303994,4.696344031413086,41.0,34.0,16.0,0.0,0.6,136.0,19.0,9.0
HS_1387,Thermal Hotspot - Myanmar,Myanmar,Green,97.37727803291824,19.472427093260087,42.0,33.0,17.0,0.0,0.7,137.0,18.0,10.0
HS_1388,Thermal Hotspot - Cambodia,Cambodia,Green,106.45216676660355,14.085528042203654,43.0,32.0,18.0,0.0,0.8,138.0,17.0,11.0
HS_1389,Thermal Hotspot - Central African Republic,Central African Republic,Green,18.55084714479847,6.785566572151215,44.0,31.0,19.0,0.0,0.9,139.0,16.0,12.0
HS_1390,Thermal Hotspot - Chad,Chad,Green,17.4982980078271,10.49303046436966,45.0,30.0,20.0,0.0,0.5,140.0,15.0,3.0
HS_1391,Thermal Hotspot - Guinea,Guinea,Green,-9.803085451769627,9.46652455332091,46.0,29.0,21.0,0.0,0.6,141.0,14.0,4.0
HS_1392,Thermal Hotspot - Central African Republic,Central African Republic,Green,20.989283626609435,8.233058053401603,47.0,28.0,10.0,0.0,0.7,142.0,13.0,5.0
HS_1393,Thermal Hotspot - Sudan,Sudan,Green,29.94934735982284,6.836512953938556,48.0,27.0,11.0,0.0,0.8,143.0,12.0,6.0
HS_1394,Thermal Hotspot - Cameroon,Cameroon,Green,12.388434959360254,8.375728438371413,49.0,26.0,12.0,0.0,0.9,144.0,11.0,7.0
HS_1395,Thermal Hotspot - Central African Republic,Central African Republic,Green,15.656801794012736,7.422275425571063,35.0,25.0,13.0,0.0,0.5,145.0,25.0,8.0
HS_1396,Thermal Hotspot - Central African Republic,Central African Republic,Green,19.603424699697843,7.011936540710313,36.0,24.0,14.0,0.0,0.6,146.0,24.0,9.0
HS_1397,Thermal Hotspot - Central African Republic,Central African Republic,Green,21.4536907350914,6.839725336457272,37.0,23.0,15.0,0.0,0.7,147.0,23.0,10.0
HS_1398,Thermal Hotspot - Chad,Chad,Green,18.70413945752099,9.98595605908589,38.0,22.0,16.0,0.0,0.8,148.0,22.0,11.0
HS_1399,Thermal Hotspot - Chad,Chad,Green,16.94748836596005,9.432404742818411,39.0,21.0,17.0,0.0,0.9,149.0,21.0,12.0
HS_1400,Thermal Hotspot - Chile,Chile,Green,-72.60991230695831,-36.23426483438011,40.0,40.0,18.0,0.0,0.5,50.0,20.0,3.0
HS_1401,Thermal Hotspot - Myanmar,Myanmar,Green,94.64960506225466,19.341657612334725,41.0,39.0,19.0,0.0,0.6,51.0,19.0,4.0
HS_1402,Thermal Hotspot - Venezuela,Venezuela,Green,-69.08157468734663,7.907586987327021,42.0,38.0,20.0,0.0,0.7,52.0,18.0,5.0
HS_1403,Thermal Hotspot - Central African Republic,Central African Republic,Green,23.79397113367068,6.119823512532579,43.0,37.0,21.0,0.0,0.8,53.0,17.0,6.0
HS_1404,Thermal Hotspot - Guinea,Guinea,Green,-9.901804449362846,9.749120660723475,44.0,36.0,10.0,0.0,0.9,54.0,16.0,7.0
HS_1405,Thermal Hotspot - Cambodia,Cambodia,Green,106.89222965153584,13.947560417786542,45.0,35.0,11.0,0.0,0.5,55.0,15.0,8.0
HS_1406,Thermal Hotspot - Laos,Laos,Green,105.5157414829949,17.06944234825218,46.0,34.0,12.0,0.0,0.6,56.0,14.0,9.0
HS_1407,Thermal Hotspot - Myanmar,Myanmar,Green,95.709649368354,19.1501022619598,47.0,33.0,13.0,0.0,0.7,57.0,13.0,10.0
HS_1408,Thermal Hotspot - Cambodia,Cambodia,Green,106.50469058940013,13.765121545332397,48.0,32.0,14.0,0.0,0.8,58.0,12.0,11.0
HS_1409,Thermal Hotspot - Senegal,Senegal,Green,-15.37498237915928,12.961785029350809,49.0,31.0,15.0,0.0,0.9,59.0,11.0,12.0
HS_1410,Thermal Hotspot - Laos,Laos,Green,102.42857961128163,19.376908755238116,35.0,30.0,16.0,0.0,0.5,60.0,25.0,3.0
HS_1411,Thermal Hotspot - Myanmar,Myanmar,Green,97.51740757508956,19.02449268830145,36.0,29.0,17.0,0.0,0.6,61.0,24.0,4.0
HS_1412,Thermal Hotspot - Argentina,Argentina,Green,-57.86307708031271,-27.44551279966025,37.0,28.0,18.0,0.0,0.7,62.0,23.0,5.0
HS_1413,Thermal Hotspot - Cambodia,Cambodia,Green,105.47027049221263,12.739104310167676,38.0,27.0,19.0,0.0,0.8,63.0,22.0,6.0
HS_1414,Thermal Hotspot - Cambodia,Cambodia,Green,105.75557715512372,13.417953815458128,39.0,26.0,20.0,0.0,0.9,64.0,21.0,7.0
HS_1415,Thermal Hotspot - Venezuela,Venezuela,Green,-63.24632970022122,8.519849687060084,40.0,25.0,21.0,0.0,0.5,65.0,20.0,8.0
HS_1416,Thermal Hotspot - Mexico,Mexico,Green,-89.45965796432905,19.501754479527374,41.0,24.0,10.0,0.0,0.6,66.0,19.0,9.0
HS_1417,Thermal Hotspot - Laos,Laos,Green,106.44125690699464,15.011610598828566,42.0,23.0,11.0,0.0,0.7,67.0,18.0,10.0
HS_1418,Thermal Hotspot - Myanmar,Myanmar,Green,94.3859826432018,24.306076403550335,43.0,22.0,12.0,0.0,0.8,68.0,17.0,11.0
HS_1419,Thermal Hotspot - Cambodia,Cambodia,Green,105.44196233651982,13.683041078769255,44.0,21.0,13.0,0.0,0.9,69.0,16.0,12.0
HS_1420,Thermal Hotspot - Cambodia,Cambodia,Green,107.13203170898298,12.500934333381563,45.0,40.0,14.0,0.0,0.5,70.0,15.0,3.0
HS_1421,Thermal Hotspot - Cambodia,Cambodia,Green,105.4788028936096,13.518954223667526,46.0,39.0,15.0,0.0,0.6,71.0,14.0,4.0
HS_1422,Thermal Hotspot - Mexico,Mexico,Green,-92.65347066466612,16.283637476972718,47.0,38.0,16.0,0.0,0.7,72.0,13.0,5.0
HS_1423,Thermal Hotspot - Laos,Laos,Green,106.85269562310614,14.659653105274716,48.0,37.0,17.0,0.0,0.8,73.0,12.0,6.0
HS_1424,Thermal Hotspot - Laos,Laos,Green,106.29022823718628,14.75125360607158,49.0,36.0,18.0,0.0,0.9,74.0,11.0,7.0
HS_1425,Thermal Hotspot - Cambodia,Cambodia,Green,105.68391385194091,12.805773100275736,35.0,35.0,19.0,0.0,0.5,75.0,25.0,8.0
HS_1426,Thermal Hotspot - Cambodia,Cambodia,Green,105.6100169356198,13.653924178117778,36.0,34.0,20.0,0.0,0.6,76.0,24.0,9.0
HS_1427,Thermal Hotspot - Australia,Australia,Green,132.7143307669626,-23.549605260550948,37.0,33.0,21.0,0.0,0.7,77.0,23.0,10.0
HS_1428,Thermal Hotspot - Laos,Laos,Green,106.42707832029356,14.844780342751926,38.0,32.0,10.0,0.0,0.8,78.0,22.0,11.0
HS_1429,Thermal Hotspot - Laos,Laos,Green,105.51324592705788,17.07203866647576,39.0,31.0,11.0,0.0,0.9,79.0,21.0,12.0
HS_1430,Thermal Hotspot - Laos,Laos,Green,103.91120348146156,19.145849698323747,40.0,30.0,12.0,0.0,0.5,80.0,20.0,3.0
HS_1431,Thermal Hotspot - Laos,Laos,Green,103.47441325016987,19.059834413723895,41.0,29.0,13.0,0.0,0.6,81.0,19.0,4.0
HS_1432,Thermal Hotspot - Cambodia,Cambodia,Green,106.8548005340984,12.26451946181638,42.0,28.0,14.0,0.0,0.7,82.0,18.0,5.0
HS_1433,Thermal Hotspot - Myanmar,Myanmar,Green,93.88787342182592,20.817758061296644,43.0,27.0,15.0,0.0,0.8,83.0,17.0,6.0
HS_1434,Thermal Hotspot - Laos,Laos,Green,102.63186303089392,19.465479313044867,44.0,26.0,16.0,0.0,0.9,84.0,16.0,7.0
HS_1435,Thermal Hotspot - Sierra Leone,Sierra Leone,Green,-12.149097540969532,9.67375344816067,45.0,25.0,17.0,0.0,0.5,85.0,15.0,8.0
HS_1436,Thermal Hotspot - Cambodia,Cambodia,Green,106.88927277696745,13.94641855692372,46.0,24.0,18.0,0.0,0.6,86.0,14.0,9.0
HS_1437,Thermal Hotspot - Myanmar,Myanmar,Green,95.70802917825335,19.14590297953052,47.0,23.0,19.0,0.0,0.7,87.0,13.0,10.0
HS_1438,Thermal Hotspot - Myanmar,Myanmar,Green,93.99845180144014,22.678692653476997,48.0,22.0,20.0,0.0,0.8,88.0,12.0,11.0
HS_1439,Thermal Hotspot - Thailand,Thailand,Green,101.23202389392704,17.15834420269846,49.0,21.0,21.0,0.0,0.9,89.0,11.0,12.0
HS_1440,Thermal Hotspot - Cuba,Cuba,Green,-75.8266545508832,20.49034668828816,35.0,40.0,10.0,0.0,0.5,90.0,25.0,3.0
HS_1441,Thermal Hotspot - Myanmar,Myanmar,Green,94.018595850409,20.777039625718572,36.0,39.0,11.0,0.0,0.6,91.0,24.0,4.0
HS_1442,Thermal Hotspot - Sierra Leone,Sierra Leone,Green,-11.216183627874347,9.217911722022986,37.0,38.0,12.0,0.0,0.7,92.0,23.0,5.0
HS_1443,Thermal Hotspot - Myanmar,Myanmar,Green,95.701200809889,19.14737875942849,38.0,37.0,13.0,0.0,0.8,93.0,22.0,6.0
HS_1444,Thermal Hotspot - Laos,Laos,Green,105.50970833948492,17.07418549835346,39.0,36.0,14.0,0.0,0.9,94.0,21.0,7.0
HS_1445,Thermal Hotspot - Myanmar,Myanmar,Green,97.50987000863124,19.651406610536124,40.0,35.0,15.0,0.0,0.5,95.0,20.0,8.0
HS_1446,Thermal Hotspot - Cambodia,Cambodia,Green,106.89069866168484,13.940167493155815,41.0,34.0,16.0,0.0,0.6,96.0,19.0,9.0
HS_1447,Thermal Hotspot - Thailand,Thailand,Green,101.22981194479,17.155404123444537,42.0,33.0,17.0,0.0,0.7,97.0,18.0,10.0
HS_1448,Thermal Hotspot - Cambodia,Cambodia,Green,105.547424814159,12.952399029318457,43.0,32.0,18.0,0.0,0.8,98.0,17.0,11.0
HS_1449,Thermal Hotspot - Laos,Laos,Green,105.25299761318216,16.969670046061232,44.0,31.0,19.0,0.0,0.9,99.0,16.0,12.0
HS_1450,Thermal Hotspot - Laos,Laos,Green,105.66428231796289,17.08624795320947,45.0,30.0,20.0,0.0,0.5,100.0,15.0,3.0
HS_1451,Thermal Hotspot - Cambodia,Cambodia,Green,106.87944319331814,13.945774686414763,46.0,29.0,21.0,0.0,0.6,101.0,14.0,4.0
HS_1452,Thermal Hotspot - Thailand,Thailand,Green,101.22981194479,17.155404123444537,47.0,28.0,10.0,0.0,0.7,102.0,13.0,5.0
HS_1453,Thermal Hotspot - Myanmar,Myanmar,Green,95.7000256121055,19.15107381321345,48.0,27.0,11.0,0.0,0.8,103.0,12.0,6.0
HS_1454,Thermal Hotspot - Myanmar,Myanmar,Green,97.51651895508915,19.645438379317273,49.0,26.0,12.0,0.0,0.9,104.0,11.0,7.0
HS_1455,Thermal Hotspot - Thailand,Thailand,Green,101.79401299888332,16.548830784992404,35.0,25.0,13.0,0.0,0.5,105.0,25.0,8.0
HS_1456,Thermal Hotspot - Laos,Laos,Green,105.30903614666155,17.15083990567934,36.0,24.0,14.0,0.0,0.6,106.0,24.0,9.0
HS_1457,Thermal Hotspot - India,India,Green,93.7478407816926,25.330816251347244,37.0,23.0,15.0,0.0,0.7,107.0,23.0,10.0
HS_1458,Thermal Hotspot - India,India,Green,93.551850430397,24.4832280657115,38.0,22.0,16.0,0.0,0.8,108.0,22.0,11.0
HS_1459,Thermal Hotspot - Nigeria,Nigeria,Green,14.343006549957805,11.805106667195323,39.0,21.0,17.0,0.0,0.9,109.0,21.0,12.0
HS_1460,"Thermal Hotspot - Senegal, Gambia","Senegal, Gambia",Green,-16.44328248699896,13.063211910524377,40.0,40.0,18.0,0.0,0.5,110.0,20.0,3.0
HS_1461,Thermal Hotspot - India,India,Green,78.78533563019965,15.672285356881815,41.0,39.0,19.0,0.0,0.6,111.0,19.0,4.0
HS_1462,Thermal Hotspot - India,India,Green,78.73433031270565,15.0055868513114,42.0,38.0,20.0,0.0,0.7,112.0,18.0,5.0
HS_1463,Thermal Hotspot - India,India,Green,78.77310259061355,15.235439326544151,43.0,37.0,21.0,0.0,0.8,113.0,17.0,6.0
HS_1464,"Thermal Hotspot - Guinea-Bissau, Senegal","Guinea-Bissau, Senegal",Green,-15.183216893936292,12.663762562903536,44.0,36.0,10.0,0.0,0.9,114.0,16.0,7.0
HS_1465,Thermal Hotspot - Laos,Laos,Green,106.30658107582973,15.934450441321458,45.0,35.0,11.0,0.0,0.5,115.0,15.0,8.0
HS_1466,Thermal Hotspot - Senegal,Senegal,Green,-15.68014779716886,12.835906245284397,46.0,34.0,12.0,0.0,0.6,116.0,14.0,9.0
HS_1467,Thermal Hotspot - India,India,Green,74.64235058618922,15.159309534541933,47.0,33.0,13.0,0.0,0.7,117.0,13.0,10.0
HS_1468,Thermal Hotspot - India,India,Green,74.61368088049718,15.41507268765101,48.0,32.0,14.0,0.0,0.8,118.0,12.0,11.0
HS_1469,Thermal Hotspot - Laos,Laos,Green,105.2526336187854,16.970212590436958,49.0,31.0,15.0,0.0,0.9,119.0,11.0,12.0
HS_1470,Thermal Hotspot - Guinea,Guinea,Green,-11.29957216487512,11.75525747932534,35.0,30.0,16.0,0.0,0.5,120.0,25.0,3.0
HS_1471,Thermal Hotspot - Thailand,Thailand,Green,101.2277847515324,17.15239779743146,36.0,29.0,17.0,0.0,0.6,121.0,24.0,4.0
HS_1472,Thermal Hotspot - Laos,Laos,Green,105.6622784809881,17.088794647866198,37.0,28.0,18.0,0.0,0.7,122.0,23.0,5.0
HS_1473,Thermal Hotspot - Laos,Laos,Green,105.25207036767452,16.970133155420402,38.0,27.0,19.0,0.0,0.8,123.0,22.0,6.0
HS_1474,Thermal Hotspot - Myanmar,Myanmar,Green,95.70514779819614,19.229502584111817,39.0,26.0,20.0,0.0,0.9,124.0,21.0,7.0
HS_1475,Thermal Hotspot - Laos,Laos,Green,101.72042929081132,18.62672421138315,40.0,25.0,21.0,0.0,0.5,125.0,20.0,8.0
HS_1476,Thermal Hotspot - Laos,Laos,Green,101.48655364576068,20.00478629739494,41.0,24.0,10.0,0.0,0.6,126.0,19.0,9.0
HS_1477,Thermal Hotspot - Senegal,Senegal,Green,-15.450970644786684,13.053304319374975,42.0,23.0,11.0,0.0,0.7,127.0,18.0,10.0
HS_1478,Thermal Hotspot - Myanmar,Myanmar,Green,97.54950263980366,18.77756342638665,43.0,22.0,12.0,0.0,0.8,128.0,17.0,11.0
HS_1479,Thermal Hotspot - Myanmar,Myanmar,Green,94.03106586247306,20.811439597388674,44.0,21.0,13.0,0.0,0.9,129.0,16.0,12.0
HS_1480,Thermal Hotspot - Viet Nam,Viet Nam,Green,102.66586265851656,22.10380275465062,45.0,40.0,14.0,0.0,0.5,130.0,15.0,3.0
HS_1481,Thermal Hotspot - Honduras,Honduras,Green,-86.05746288946087,15.418478457989526,46.0,39.0,15.0,0.0,0.6,131.0,14.0,4.0
HS_1482,Thermal Hotspot - Laos,Laos,Green,102.0452183103793,21.913279665147925,47.0,38.0,16.0,0.0,0.7,132.0,13.0,5.0
HS_1483,Thermal Hotspot - Myanmar,Myanmar,Green,100.55620678244476,21.18828538257789,48.0,37.0,17.0,0.0,0.8,133.0,12.0,6.0
HS_1484,Thermal Hotspot - Mexico,Mexico,Green,-89.56999426497684,19.518768930743583,49.0,36.0,18.0,0.0,0.9,134.0,11.0,7.0
HS_1485,Thermal Hotspot - Laos,Laos,Green,103.76239554661444,19.32042148125547,35.0,35.0,19.0,0.0,0.5,135.0,25.0,8.0
HS_1486,Thermal Hotspot - Honduras,Honduras,Green,-87.037756717729,14.682839649392172,36.0,34.0,20.0,0.0,0.6,136.0,24.0,9.0
HS_1487,Thermal Hotspot - Myanmar,Myanmar,Green,93.86846563352078,20.18899410422393,37.0,33.0,21.0,0.0,0.7,137.0,23.0,10.0
HS_1488,Thermal Hotspot - Honduras,Honduras,Green,-87.2207809583211,14.64061993218496,38.0,32.0,10.0,0.0,0.8,138.0,22.0,11.0
HS_1489,Thermal Hotspot - Honduras,Honduras,Green,-86.95365714049822,15.073039888460352,39.0,31.0,11.0,0.0,0.9,139.0,21.0,12.0
HS_1490,Thermal Hotspot - Honduras,Honduras,Green,-84.02666215421618,14.947960084228855,40.0,30.0,12.0,0.0,0.5,140.0,20.0,3.0
HS_1491,Thermal Hotspot - Laos,Laos,Green,101.54379095300568,18.07138818776447,41.0,29.0,13.0,0.0,0.6,141.0,19.0,4.0
HS_1492,Thermal Hotspot - Laos,Laos,Green,101.99067991794637,19.027868790530736,42.0,28.0,14.0,0.0,0.7,142.0,18.0,5.0
HS_1493,Thermal Hotspot - Thailand,Thailand,Green,99.21548201083768,16.068752984222986,43.0,27.0,15.0,0.0,0.8,143.0,17.0,6.0
HS_1494,Thermal Hotspot - Honduras,Honduras,Green,-87.33994349312934,15.343859918783764,44.0,26.0,16.0,0.0,0.9,144.0,16.0,7.0
HS_1495,Thermal Hotspot - United States,United States,Green,-96.0526673620054,36.66067940983275,45.0,25.0,17.0,0.0,0.5,145.0,15.0,8.0
HS_1496,Thermal Hotspot - Myanmar,Myanmar,Green,100.11860510006488,20.829342834897385,46.0,24.0,18.0,0.0,0.6,146.0,14.0,9.0
HS_1497,Thermal Hotspot - Honduras,Honduras,Green,-86.96814262085785,15.207873754402351,47.0,23.0,19.0,0.0,0.7,147.0,13.0,10.0
HS_1498,Thermal Hotspot - Mexico,Mexico,Green,-90.13619861404,19.147221498360594,48.0,22.0,20.0,0.0,0.8,148.0,12.0,11.0
HS_1499,Thermal Hotspot - Honduras,Honduras,Green,-85.87940883258285,15.331661052652654,49.0,21.0,21.0,0.0,0.9,149.0,11.0,12.0
HS_1500,Thermal Hotspot - Myanmar,Myanmar,Green,94.0201958158962,21.31809437615151,35.0,40.0,10.0,0.0,0.5,50.0,25.0,3.0
HS_1501,Thermal Hotspot - Honduras,Honduras,Green,-87.28149692783961,14.787326533408052,36.0,39.0,11.0,0.0,0.6,51.0,24.0,4.0
HS_1502,Thermal Hotspot - Laos,Laos,Green,102.00657171524944,19.478309439753755,37.0,38.0,12.0,0.0,0.7,52.0,23.0,5.0
HS_1503,Thermal Hotspot - Laos,Laos,Green,102.73522980080476,18.733475899584487,38.0,37.0,13.0,0.0,0.8,53.0,22.0,6.0
HS_1504,Thermal Hotspot - Mexico,Mexico,Green,-105.20945693094446,20.299850658909417,39.0,36.0,14.0,0.0,0.9,54.0,21.0,7.0
HS_1505,Thermal Hotspot - Thailand,Thailand,Green,99.54475687195172,19.977319598620383,40.0,35.0,15.0,0.0,0.5,55.0,20.0,8.0
HS_1506,Thermal Hotspot - Thailand,Thailand,Green,99.79682606743404,20.065492122501265,41.0,34.0,16.0,0.0,0.6,56.0,19.0,9.0
HS_1507,Thermal Hotspot - Mexico,Mexico,Green,-90.1274097199096,19.401211511111217,42.0,33.0,17.0,0.0,0.7,57.0,18.0,10.0
HS_1508,Thermal Hotspot - Botswana,Botswana,Green,22.755097321016336,-19.298620311134016,43.0,32.0,18.0,0.0,0.8,58.0,17.0,11.0
HS_1509,Thermal Hotspot - Thailand,Thailand,Green,99.28541079417646,19.420223504121573,44.0,31.0,19.0,0.0,0.9,59.0,16.0,12.0
HS_1510,Thermal Hotspot - Sierra Leone,Sierra Leone,Green,-10.771010312524776,7.993657879426756,45.0,30.0,20.0,0.0,0.5,60.0,15.0,3.0
HS_1511,Thermal Hotspot - Laos,Laos,Green,102.89339479054162,18.980737182675863,46.0,29.0,21.0,0.0,0.6,61.0,14.0,4.0
HS_1512,Thermal Hotspot - Mexico,Mexico,Green,-89.33386435295387,19.399060775101617,47.0,28.0,10.0,0.0,0.7,62.0,13.0,5.0
HS_1513,Thermal Hotspot - Myanmar,Myanmar,Green,96.76657662876636,23.00324787000094,48.0,27.0,11.0,0.0,0.8,63.0,12.0,6.0
HS_1514,"Thermal Hotspot - Liberia, Cote d'Ivoire","Liberia, Cote d'Ivoire",Green,-8.56495349647426,6.845027518675375,49.0,26.0,12.0,0.0,0.9,64.0,11.0,7.0
HS_1515,Thermal Hotspot - Myanmar,Myanmar,Green,98.77144819583717,21.158274897522933,35.0,25.0,13.0,0.0,0.5,65.0,25.0,8.0
HS_1516,Thermal Hotspot - Mexico,Mexico,Green,-90.312978652438,18.114494648402147,36.0,24.0,14.0,0.0,0.6,66.0,24.0,9.0
HS_1517,"Thermal Hotspot - Myanmar, Thailand","Myanmar, Thailand",Green,97.70387192071249,19.033726929719936,37.0,23.0,15.0,0.0,0.7,67.0,23.0,10.0
HS_1518,Thermal Hotspot - Honduras,Honduras,Green,-86.43657496354619,15.177663898854224,38.0,22.0,16.0,0.0,0.8,68.0,22.0,11.0
HS_1519,Thermal Hotspot - Laos,Laos,Green,100.47330588750826,20.355476934402784,39.0,21.0,17.0,0.0,0.9,69.0,21.0,12.0
HS_1520,Thermal Hotspot - Mexico,Mexico,Green,-89.93826209268853,20.176264610933224,40.0,40.0,18.0,0.0,0.5,70.0,20.0,3.0
HS_1521,Thermal Hotspot - Laos,Laos,Green,101.77521538143571,18.69064447628262,41.0,39.0,19.0,0.0,0.6,71.0,19.0,4.0
HS_1522,Thermal Hotspot - India,India,Green,76.10667132774707,23.122927401435593,42.0,38.0,20.0,0.0,0.7,72.0,18.0,5.0
HS_1523,Thermal Hotspot - Mexico,Mexico,Green,-89.94411078649026,19.999273094361502,43.0,37.0,21.0,0.0,0.8,73.0,17.0,6.0
HS_1524,Thermal Hotspot - Guinea,Guinea,Green,-12.698124205562342,9.71458829709731,44.0,36.0,10.0,0.0,0.9,74.0,16.0,7.0
HS_1525,"Thermal Hotspot - Guatemala, Mexico","Guatemala, Mexico",Green,-90.930304856164,17.644908602497363,45.0,35.0,11.0,0.0,0.5,75.0,15.0,8.0
HS_1526,Thermal Hotspot - Mexico,Mexico,Green,-90.11555611277764,19.103873436703488,46.0,34.0,12.0,0.0,0.6,76.0,14.0,9.0
HS_1527,Thermal Hotspot - Thailand,Thailand,Green,100.61055442261404,17.41840425995095,47.0,33.0,13.0,0.0,0.7,77.0,13.0,10.0
HS_1528,Thermal Hotspot - Thailand,Thailand,Green,100.7771131227814,19.44226081463581,48.0,32.0,14.0,0.0,0.8,78.0,12.0,11.0
HS_1529,Thermal Hotspot - Guatemala,Guatemala,Green,-91.04481435821094,17.131751128607245,49.0,31.0,15.0,0.0,0.9,79.0,11.0,12.0
HS_1530,Thermal Hotspot - Myanmar,Myanmar,Green,94.5052861542365,19.623114073145548,35.0,30.0,16.0,0.0,0.5,80.0,25.0,3.0
HS_1531,Thermal Hotspot - Mexico,Mexico,Green,-89.94411078649026,19.999273094361502,36.0,29.0,17.0,0.0,0.6,81.0,24.0,4.0
HS_1532,Thermal Hotspot - Thailand,Thailand,Green,98.85234626227884,19.426184359071243,37.0,28.0,18.0,0.0,0.7,82.0,23.0,5.0
HS_1533,Thermal Hotspot - Australia,Australia,Green,146.9412534957034,-25.007858019225,38.0,27.0,19.0,0.0,0.8,83.0,22.0,6.0
HS_1534,Thermal Hotspot - Myanmar,Myanmar,Green,98.43116848273108,20.52756849587156,39.0,26.0,20.0,0.0,0.9,84.0,21.0,7.0
HS_1535,Thermal Hotspot - Honduras,Honduras,Green,-86.5729215776922,15.228216207269371,40.0,25.0,21.0,0.0,0.5,85.0,20.0,8.0
HS_1536,Thermal Hotspot - Mexico,Mexico,Green,-90.12850160996614,19.387027110754737,41.0,24.0,10.0,0.0,0.6,86.0,19.0,9.0
HS_1537,Thermal Hotspot - Mexico,Mexico,Green,-89.93896327206988,20.001939921207203,42.0,23.0,11.0,0.0,0.7,87.0,18.0,10.0
HS_1538,"Thermal Hotspot - Thailand, Laos","Thailand, Laos",Green,100.51876020058148,19.44502361995788,43.0,22.0,12.0,0.0,0.8,88.0,17.0,11.0
HS_1539,Thermal Hotspot - Thailand,Thailand,Green,99.60502989530896,19.701782041682545,44.0,21.0,13.0,0.0,0.9,89.0,16.0,12.0
HS_1540,Thermal Hotspot - Honduras,Honduras,Green,-86.3221497397783,15.318709331236128,45.0,40.0,14.0,0.0,0.5,90.0,15.0,3.0
HS_1541,Thermal Hotspot - Honduras,Honduras,Green,-85.94450633756753,15.463233927286783,46.0,39.0,15.0,0.0,0.6,91.0,14.0,4.0
HS_1542,Thermal Hotspot - Thailand,Thailand,Green,99.60502989530896,19.70178204168254,47.0,38.0,16.0,0.0,0.7,92.0,13.0,5.0
HS_1543,Thermal Hotspot - Thailand,Thailand,Green,99.631827212014,19.538838439962916,48.0,37.0,17.0,0.0,0.8,93.0,12.0,6.0
HS_1544,Thermal Hotspot - Thailand,Thailand,Green,99.60549999449609,19.69627434446126,49.0,36.0,18.0,0.0,0.9,94.0,11.0,7.0
HS_1545,Thermal Hotspot - Myanmar,Myanmar,Green,94.03517835322432,21.51792921014522,35.0,35.0,19.0,0.0,0.5,95.0,25.0,8.0
HS_1546,Thermal Hotspot - Laos,Laos,Green,101.98585912441008,19.635403252326537,36.0,34.0,20.0,0.0,0.6,96.0,24.0,9.0
HS_1547,Thermal Hotspot - Sierra Leone,Sierra Leone,Green,-11.75730095714986,9.740838259672705,37.0,33.0,21.0,0.0,0.7,97.0,23.0,10.0
HS_1548,Thermal Hotspot - Laos,Laos,Green,102.0072204031813,19.33165820927311,38.0,32.0,10.0,0.0,0.8,98.0,22.0,11.0
HS_1549,Thermal Hotspot - Honduras,Honduras,Green,-86.74891837168444,15.1899231682213,39.0,31.0,11.0,0.0,0.9,99.0,21.0,12.0
HS_1550,Thermal Hotspot - Thailand,Thailand,Green,101.3768447394276,16.414437950269615,40.0,30.0,12.0,0.0,0.5,100.0,20.0,3.0
HS_1551,Thermal Hotspot - China,China,Green,104.670087260106,23.515858255077397,41.0,29.0,13.0,0.0,0.6,101.0,19.0,4.0
HS_1552,Thermal Hotspot - Laos,Laos,Green,103.28334804238402,19.965762388793603,42.0,28.0,14.0,0.0,0.7,102.0,18.0,5.0
HS_1553,Thermal Hotspot - Sudan,Sudan,Green,31.40276562346754,7.646137719753258,43.0,27.0,15.0,0.0,0.8,103.0,17.0,6.0
HS_1554,"Thermal Hotspot - Laos, Thailand","Laos, Thailand",Green,100.56675381709532,20.008851075852416,44.0,26.0,16.0,0.0,0.9,104.0,16.0,7.0
HS_1555,Thermal Hotspot - Thailand,Thailand,Green,100.67492264528424,18.93502415997504,45.0,25.0,17.0,0.0,0.5,105.0,15.0,8.0
HS_1556,Thermal Hotspot - Australia,Australia,Green,126.82006187470462,-16.084037278263107,46.0,24.0,18.0,0.0,0.6,106.0,14.0,9.0
HS_1557,Thermal Hotspot - Australia,Australia,Green,124.96779619969408,-18.65763397648768,47.0,23.0,19.0,0.0,0.7,107.0,13.0,10.0
HS_1558,Thermal Hotspot - Russian Federation,Russian Federation,Green,62.69500814454274,58.474348158622,48.0,22.0,20.0,0.0,0.8,108.0,12.0,11.0
HS_1559,Thermal Hotspot - Australia,Australia,Green,127.42311778337698,-17.486257690646635,49.0,21.0,21.0,0.0,0.9,109.0,11.0,12.0
HS_1560,Thermal Hotspot - Mexico,Mexico,Green,-93.48077205589576,16.14017724761296,35.0,40.0,10.0,0.0,0.5,110.0,25.0,3.0
