active_satellites,inactive_satellites,debris_objects,average_altitude,orbital_velocity,launch_frequency,collision_alerts,solar_activity,orbital_region,traffic_density,congestion
4107,1243,12114,20604.557882399557,4.033647284049765,3.0032246222383296,52,65.71253944996924,3,0.4327994757274337,0
2404,2567,2490,22350.073560276138,6.132198758994289,5.30636814500318,19,222.4642735836929,1,0.09332731609793199,1
4400,1409,3179,34595.42390378953,5.242150300834567,13.528406562729716,95,96.14590301921957,2,0.2257530058010978,0
1465,145,13852,27708.31224215992,6.717475111709767,11.933080676443764,94,71.73763630476276,1,0.520763626959886,0
2646,1480,15769,12718.07212378794,3.7776349117821404,2.0878772519029676,83,120.51759877427024,2,0.7998210143021729,1
291,1203,8991,35201.8643591189,6.2051337497988275,18.87410087037654,93,192.7088211916428,2,0.688399216278933,1
1926,867,17118,11004.307820449732,6.549631505953073,2.960578516338237,2,117.92621112658688,1,0.5444829561240419,1
324,959,8578,20854.669131958966,1.4420099833255804,1.2281439704605934,83,111.85601343195441,3,0.9775865773746771,0
872,985,13668,25283.90289191825,3.6294671626182495,6.085068468442476,7,147.61314589976692,2,0.7609705086973747,0
1345,2551,16278,9906.303367622771,7.201926447508432,0.5293509433711563,84,54.24002872413924,1,0.8665358623756121,0
3112,1585,17988,34437.72718941149,5.934831428964169,0.6144757955314373,47,148.21469454210813,2,0.012716406645092215,1
2766,1232,10766,7936.7345010414565,3.929124431941247,11.574643910424784,22,248.00380440472674,3,0.21617503335342725,0
1724,2715,13832,16015.481415641454,2.280819767653081,17.85901533721825,0,209.86972008065982,3,0.7198446451471031,0
3574,337,6939,6639.464198958216,1.6762758585710258,8.05088789755657,1,64.09835983236238,3,0.2783012300537384,1
2095,1928,1257,31524.55388807042,2.605455662881972,6.042849718593564,73,180.9644979718369,2,0.3539746289726434,0
4252,566,12319,8133.323678973609,2.712847095325562,18.29254509200578,36,142.22244262785534,2,0.5907364437627763,1
619,289,3743,1443.7433086127828,3.594633620958602,1.2292260215457307,93,215.24971343998243,2,0.5426619563235476,1
3629,768,6484,1594.066410588109,2.23845149794304,9.466251619582351,50,69.70524315044983,3,0.22076010397235268,1
1525,2273,17263,15012.370838101086,2.0223327383544314,5.052046823073777,43,96.54576219022972,1,0.878686643622662,0
972,2785,13519,18915.43838864259,6.9080472935920465,7.634222974071852,23,208.2282160593246,2,0.6277794037299381,0
1057,2787,15355,1690.6630157241307,2.746767695184234,8.21587843295061,31,219.8398676120029,1,0.6853808162780598,1
4353,1728,4405,3524.5794023664935,4.931237584447809,10.9027524180201,55,155.86315332507,2,0.8285254789830598,1
3688,1595,9578,3689.1737708637015,2.395096836242483,9.065019123101433,49,53.9394053942243,1,0.10244339245909306,0
3131,2230,16024,24132.345996979988,4.442274542980471,19.760988588189303,63,228.74300464090962,2,0.4740365090878058,0
336,2190,11649,10933.377734158066,2.9369840948548767,0.5102238049777541,29,126.55304520479514,1,0.08631195101905875,0
4528,2861,11157,20340.100989961407,1.6075977468369342,15.153177363246868,37,57.936106837618674,1,0.07336126297499412,1
4820,1415,19304,2838.3157644733797,7.875230807017486,1.0199061643232077,77,213.76244916993105,3,0.7212294822436394,1
3326,986,7775,32137.737058049126,4.204642815752408,8.621405923201959,54,133.61382447103085,3,0.7897170362284898,0
1667,2292,1516,11098.7110095459,3.7513317880190016,4.036936948489216,2,87.9980580858274,2,0.05245185762094928,1
1009,281,1839,28059.585902625695,2.3938549130112428,18.906046010832462,24,210.31565288390058,1,0.8424674176666397,1
2060,1268,11224,29795.969936203433,4.467561162740971,14.449807855808372,44,141.5431353724437,3,0.2812987111383758,1
3687,1283,10376,35567.12921698362,5.446532898252623,9.256943246564699,61,171.56191269216953,1,0.6549170631436202,1
3438,1430,8910,26729.19275839396,3.132550546831241,19.044842347460644,6,214.6242847439493,1,0.6856658197764691,1
1485,1495,10213,16052.43862170515,4.362928802881609,14.42589240531839,80,154.48441780829913,3,0.6964140502975431,1
915,2590,1328,5664.075826878006,2.6595673150959938,19.038807578856588,26,72.09560641388502,3,0.5795163615829418,0
2568,866,12984,1913.825794051401,4.693991572064987,14.09149744852134,22,242.75236507730892,2,0.1132396155710379,0
3884,2129,8517,31928.101457431992,6.510501361075862,1.554216203320904,31,107.30810148864424,2,0.11170005397138139,0
909,2938,14761,16190.54942957966,1.4214941231941898,12.32610739855067,1,248.8498863109583,1,0.14095541822001512,1
421,1779,4077,27048.69974956317,4.624872772956619,19.60699410697996,74,51.20490760928924,3,0.9209187872350599,0
4498,2691,19542,17968.631207655886,3.795541576182106,4.283642008881845,33,146.7576116509667,1,0.21043087596630528,0
943,2861,17552,31691.988282256447,1.5182893906981723,15.854793681285829,51,190.9869993587842,1,0.15305573921626248,0
2671,1093,5305,27038.019260607107,7.583563454372812,3.6926412842577805,60,231.26038680366963,1,0.9884635792921488,1
510,2561,12877,3259.3877846265373,2.818900891015282,9.044743690782386,33,206.067389076492,2,0.004378977331455203,0
3670,2774,13509,27126.859221968356,4.952280744893757,1.693274420674633,6,101.12556373814414,3,0.7766806124530647,1
923,519,12689,9751.946524948737,3.608341757550847,6.811722860879348,9,98.66088158598585,1,0.8451875279712676,1
2600,361,3557,27875.412373351894,2.8979289491789677,15.524529639551993,88,121.31733318492579,3,0.6621329283035181,0
2909,2948,14537,34156.83704477807,4.690264554355531,0.9053609590254696,1,72.10804014183172,1,0.9748603833447225,0
2486,2459,6933,33498.733082091625,5.823200175244306,6.40393271025556,29,183.91464907904097,2,0.333399469124686,1
1975,639,1642,4675.0083222107805,6.498746406049268,12.59504630422057,80,238.25166850916608,3,0.08796363739139013,0
4254,1002,12394,2157.266163594393,5.437471325308849,18.971148430041737,28,178.42087621493937,1,0.24069092339036713,1
4702,849,8740,28015.94270901458,4.684071928799304,4.907035400201103,81,156.6747258339639,1,0.09917456064087948,0
3439,1014,15359,25616.629299061893,6.440831546605528,3.4630001927690524,59,150.66984320762927,3,0.48703480378310726,1
2627,2977,6793,6506.974677322603,4.62219129850506,4.073412611276588,98,168.52262543594188,1,0.964831868301553,0
768,149,12232,24707.510534681544,7.819587858288593,4.736174736805541,16,192.12258497256101,3,0.5175709401120608,0
3688,2109,811,754.4655990060536,4.687184929833782,12.766431104813574,55,208.99987076470737,3,0.3253673482217847,0
3171,731,13452,22795.602637362274,3.220730011905171,19.973357035648128,85,189.6642343209822,2,0.9063028925252654,1
3030,1673,12213,29996.5389012607,4.124533931404488,10.471825622297908,50,191.00637455494817,3,0.6133801465036218,1
1701,822,8686,23177.836232418646,4.429930548023852,5.428615619715709,24,240.34676186033636,3,0.9299986034250869,1
312,2312,8041,2541.191862469045,2.984402613929928,14.939195416385278,83,229.8686790636635,3,0.9651744097581769,0
2246,2018,14485,35676.81086980443,2.1111997768845896,3.165032812214006,15,214.78466369136137,1,0.9366502913585483,0
3442,2410,12152,12948.07495296927,4.0196838993691,0.6002834609159757,24,58.67204819203664,3,0.6921886241084282,1
1172,2441,9476,13821.119257684059,7.279229737464368,12.105299379288759,14,183.77346941752143,2,0.5018308173768706,1
2322,308,13428,3234.0978756277395,2.7887182072516916,4.205911085196423,78,140.99615527616427,3,0.2901698452194902,1
1129,988,961,6182.813003497316,3.5327306543509747,7.984745036146419,56,173.51984365339072,1,0.9413398771449772,1
2701,2816,19336,9908.093407851706,6.3040611064344265,4.6227327994940275,14,187.2564346211648,2,0.5449978853713897,0
4190,2454,17913,28811.44482917324,1.5759130449834164,18.361234657725348,55,192.9303752527067,3,0.995381254787087,1
3478,463,7486,24964.60731993561,6.775493856987069,6.75977283276628,81,223.88525795590914,1,0.9182920023410247,0
3638,202,6682,21094.62810555572,6.041951728913119,8.981469766257193,36,231.9982336470523,3,0.37872645218838974,1
627,2100,17543,31127.377080848437,4.848348985294238,4.696859510767188,64,171.3656826489001,3,0.8753902392529692,1
827,2546,7495,35921.425802467566,2.4663515602588784,1.6970202322132044,32,228.83284707721415,2,0.5347471583099672,0
2220,1779,8297,13974.925604131611,1.6487499281675912,10.251132371328849,2,202.9243440672683,3,0.742620745766104,1
2214,2756,5660,14205.798722091678,2.62203376064733,17.374465384328474,48,90.54507771109756,3,0.4809380826168518,1
692,2926,11882,26551.999644074585,6.330466675157452,7.033632966357657,21,57.062379726777635,2,0.9893903011919795,0
3597,451,2125,23267.688031929047,7.534462333209872,15.619372085158735,53,51.977663710528674,1,0.39887610397298956,0
4629,1360,13110,679.4854348342238,6.165217342891319,0.6522464660883043,20,167.32463949457616,3,0.09579424389017155,1
366,2239,15641,23664.297509495256,4.6933191520949835,4.710172916173283,26,154.31865111729934,3,0.8582276247279239,1
3564,1271,3609,25961.98036068218,7.654779161361303,2.629906541166369,3,189.2737105010824,3,0.7561372681152332,1
3983,1108,5903,35496.529996298006,6.799971375609987,8.057647956375112,98,218.56565738987135,2,0.12618257326105542,1
3767,1139,18158,21206.40189470513,5.590861246128232,17.88665857425541,0,82.88849947236969,3,0.5048145056093094,0
1302,2076,7421,24702.157637169003,1.2653328805144706,7.4702386098010205,3,221.2863539007067,1,0.6786314163846642,0
3947,305,14427,28437.167848829366,3.0141345568529294,12.06647258004212,54,69.61640908121053,2,0.409810050928058,1
1706,2952,11107,3635.3544163127467,3.157470639555063,17.96284238512942,23,226.6486709009292,3,0.9086852765042012,0
3639,1968,7738,26500.547897536748,3.4307168395700547,7.19573102252313,28,220.09728876706296,2,0.9431584878605236,0
567,2165,714,19777.79255793146,3.7256995997155418,7.315112511528568,21,189.3911605971152,2,0.8684893356930948,1
2170,2015,10578,3782.705868920394,7.575584904802359,1.7596608155297533,22,110.00584380339093,3,0.5307985500227799,1
4892,276,6895,24181.73418169501,6.193106856695525,6.980993029592087,84,68.68269189765984,1,0.45356019879039633,0
4522,540,6370,8595.25303381905,5.843544909400147,14.923197625557744,77,205.61741318576276,3,0.5850319152763085,1
758,2868,8601,19456.743151756138,3.9856047116821447,16.892587573141626,7,93.575882791917,2,0.5170550730361312,1
4079,2678,8581,10258.375507829787,3.3628472581101305,14.455010307390593,57,138.18741658515884,3,0.09871731741487977,0
636,1193,6627,3942.4022955270675,1.837047335427032,0.13850709431707076,79,156.17181334287437,2,0.7880641648436076,1
2527,2775,17572,9180.94613937145,4.174468315171411,2.3395360001093213,98,187.08846358724415,3,0.9410571444523782,0
949,2968,7684,15909.277071475643,2.4373966283297044,14.61963995942876,87,147.48761445065725,3,0.49063850052798375,0
2273,621,18282,17889.813140473067,3.737072826201066,18.84793317236919,58,188.90665323019792,3,0.06155167241861281,0
4637,1380,16090,5515.616910933639,2.094738823694275,13.9072226057362,89,212.80764790290056,1,0.32283576554664395,1
2191,1380,2409,11691.034751112078,3.407971371494593,4.522066263421049,6,192.61217754894534,1,0.12259439380126524,0
2808,2706,18728,30966.185033239854,1.300855589467648,2.1511672119007974,24,109.90054169160206,1,0.9804078885878794,0
1482,2142,18927,32791.68032001177,1.042162406688445,17.540325671127878,44,228.85723006308987,1,0.13691343598079764,0
4394,2814,14713,19359.518697798994,7.089364560169773,1.9806102391388625,89,160.11428776088138,3,0.08059738836938846,1
1776,764,4277,17754.94556931051,5.488848748242302,3.0207392748800133,25,143.074963553476,1,0.5219322651623904,1
752,2762,5240,21014.44666265116,5.113666578930171,11.933854430570271,29,165.00940116090536,3,0.06501671188694658,1
4503,1005,5493,7881.586520740607,4.5965581142957745,3.799941560617932,65,146.6440000450753,2,0.6340418050220875,0
3260,2065,12886,35769.8471374082,6.087104241074564,4.551867119497595,52,201.0219932813571,2,0.8690543220485736,0
3859,2539,9592,26880.76341080975,6.153159235198235,2.8451713774610066,72,134.1327952270094,1,0.25039551291900297,0
4669,1092,15250,8747.102483935776,7.546759575601865,18.886523990914817,38,205.34462785874902,1,0.9271559835662064,1
2372,1057,11844,9942.841381426691,2.7108735000059676,2.498503624562416,10,202.03104736273136,3,0.646092171827752,0
4555,1024,2226,23413.163474815636,6.496391669078331,18.626641249426193,78,105.37408340509317,3,0.16251316439168262,0
2571,152,2510,11757.905744998363,7.938104181580626,6.523939555777911,11,69.18826610197559,2,0.6444265880848138,1
3225,2134,19154,12920.340436868391,1.2031530167102644,16.431189801102036,98,220.1916033389709,3,0.07277118063272703,0
4862,103,15590,28157.747591736912,3.6178979801168873,18.999951389746307,49,83.78395880595937,1,0.34953220438325805,0
2482,1684,14143,9755.988378733096,4.052251073269573,10.385155021987089,55,56.23650791510646,1,0.01597308368688455,0
414,781,19046,25447.63483574575,6.752826321677457,15.40344249361582,39,130.4652990659003,3,0.4415697183895628,0
587,729,2988,33668.87811080751,1.0962039075539876,5.320209341699318,15,100.82988575485858,2,0.8320135943794096,1
3035,1956,11451,4644.038620536911,5.190336724945483,7.659283852985482,48,94.07224242335552,2,0.6973186664308535,0
2784,304,6486,5365.374168795563,7.248051670107046,11.059734511325768,31,84.46271835362393,2,0.19878388344225428,1
3983,1719,11114,33954.85700906301,2.0333894091676523,17.009223533521038,81,199.83931295218744,1,0.1826842723853146,1
786,2693,18911,7485.989409044696,1.8090153180408581,12.414760793627156,44,206.68454381089245,1,0.7041921412931155,0
2091,1476,5362,948.2497712351468,7.9985050709466865,0.44197648026750747,84,59.277916732718026,1,0.6662164890628907,0
3027,2673,7031,31292.58339351956,6.781712542892927,6.095691311817277,79,159.36235074492768,2,0.14223424754539582,0
1544,1455,1457,10306.44335454526,5.881929607898727,17.29943669015991,70,77.02908918647687,1,0.6720897671582553,0
4232,1326,9608,10881.070875211883,3.792868628168166,4.804736438588694,4,149.91082546005637,3,0.7807484123656759,1
2064,2916,4447,8323.777033427357,6.977740819182187,7.358563404983592,43,119.5859617399779,3,0.7663072330613596,1
3841,875,14914,33052.47495335755,7.459411038787075,7.792294463067428,40,90.36323874878379,2,0.40559929408390083,0
3119,501,9173,27924.187562634364,6.126859836457793,3.0890546870917035,96,239.6119404619894,2,0.8141433222382675,1
4064,1512,7305,21565.169923940957,3.7866634582254424,6.996240987053845,94,241.34923535675966,3,0.389812321846867,1
1612,2018,15028,16426.647701192105,5.084759754846496,16.348414379569064,84,162.79410421623172,2,0.6457128044500299,1
1123,739,17145,5338.378251617884,1.6896208408116289,16.981877368638546,66,87.6100128532582,3,0.7603150144504772,0
2050,834,7238,33350.326384513675,2.1061433257533717,11.617950882166612,73,166.65318885350194,1,0.7554775262202771,1
2418,2214,4467,27037.95677829772,6.4812614002449855,13.574792099383233,74,235.6998533450203,3,0.3469642906604019,0
1832,1273,18813,10184.030659368818,1.2052083050717841,10.6914540693358,21,125.5521560133938,2,0.5708139558878785,0
730,1257,12225,34120.35914277699,1.3443719811166925,0.8854512894110256,16,77.54735947149156,2,0.6139422079983806,1
2721,955,16412,33679.83569370339,4.556164441101669,13.933697334302344,88,188.73803690746948,2,0.23484825302359125,0
2428,1534,11923,23810.77401780127,2.1937049338109524,19.931017512071378,91,181.25378748261866,3,0.008197302474626023,1
3183,1336,2998,35463.1273424461,3.055928543555579,4.556466516483115,49,50.27764830194555,3,0.09928433287320593,1
3436,1672,6182,6903.487188212405,3.7918199735092935,19.64302397867096,83,220.72111759727463,2,0.03458291620085352,0
4392,1624,1633,26383.77487323966,4.6557878045656595,19.955472012383535,93,182.14941967517805,2,0.29864750860750167,1
1818,2780,579,5647.904868016371,2.9847430489410858,2.8302921097486067,30,89.1397187616449,1,0.325944780934472,0
554,2373,8184,24962.545246915324,4.384825283647426,18.52270360583235,12,50.64775177056007,1,0.865991310877541,1
3407,2950,5421,33130.69514557539,3.5947920540859215,13.510652691146166,73,244.4600276598978,3,0.12492940774332373,0
4202,1506,6532,19392.29270290357,1.5672177670461171,9.327436489097725,50,200.93594721213555,1,0.185091014036883,1
2071,1671,11213,27517.785623458898,7.069891681246794,6.893214349727826,32,123.01024025438237,1,0.6200268752763867,0
4872,2336,14435,5323.757884253845,2.969561322436757,12.596031872461255,19,136.5576865104626,3,0.46915125954364023,0
1086,1882,2609,22868.365619953664,5.265612863031158,16.855733543107657,47,157.77210235757659,1,0.993258488401298,0
612,1341,6768,2462.2698815368576,4.988601506903193,0.6820471957019603,77,193.72558068399056,3,0.7619614564977771,0
1629,1503,6151,1520.9439670741717,2.3941674764476444,10.709245425958605,71,84.58619328926702,2,0.2703401096389466,1
817,1299,14774,22899.44045837397,1.2097071930128052,13.005279686527945,71,89.14581001943543,1,0.7215368724811956,0
4671,2358,5987,20706.547169948404,6.998519903683888,0.5120658332466244,91,59.65393577941782,3,0.22833822305560214,1
2956,1853,14245,11987.190878383259,4.483828988340869,17.781551991987538,73,247.15884759662168,3,0.6815821367553296,0
3620,442,12602,18562.88004436355,3.9012726032689997,19.035798389359435,13,225.11419750758952,3,0.036523460264539676,1
1003,2635,11346,24699.37737369374,6.340373605219444,12.249826275447813,61,160.59160271938106,1,0.19959721699436528,0
1104,1093,17142,23281.255873937982,1.2321124520209885,2.3400214892548776,50,136.05472913057224,3,0.10263117452961024,0
140,446,5153,2836.0439099503915,6.356506986028629,18.648234206503737,77,97.48799052572978,3,0.42894737724347887,1
4029,2470,6468,24476.671708678325,3.8624012436160635,16.100141947659754,69,168.99655953668676,1,0.5533867143207711,0
3275,593,15896,23811.28423799553,4.861365937242331,0.5709645810782971,97,188.10207168189544,3,0.2594303953186412,0
3431,1610,17967,24172.1809017294,6.267074683825792,11.583152558229843,80,187.8365546723363,3,0.9785089337977408,0
4453,2224,8630,30535.24675629487,4.8276741441634785,2.290746327592379,20,51.287227587652914,1,0.41058207368946353,0
1089,2058,9123,20845.95460816903,1.432405564230577,2.8213279241089206,91,190.40778397486082,1,0.5617717163898505,1
4225,1075,11153,33776.85072307202,6.100206238608031,3.85019889870833,37,223.2745702485548,2,0.4635258703320526,1
1205,2150,10324,35284.332210758395,6.504391437977498,7.92376989974459,14,72.98333697924706,2,0.8631723722974867,1
454,2685,1310,27116.009178695313,4.23325210627001,17.527657217056436,35,201.07540245895154,3,0.3707143269851232,1
1437,102,6781,13040.806786313171,4.073415844220084,0.6215082534676597,99,214.6477185130253,2,0.9430905123987348,0
1958,1947,12090,5322.923278823923,2.763478917448765,13.784219398384302,8,105.23387700617516,3,0.8049654097033334,1
634,2943,11715,29561.009101208867,5.509139302017951,19.291015781014757,98,192.42123837536727,3,0.07565442305140468,0
3166,2386,8531,5449.437626452042,7.1739195979239065,12.824668875953249,58,69.35097460601779,2,0.8832862269102079,0
352,1367,17909,5432.8653085403,5.591781186054889,16.31210118813761,81,179.84242637578583,1,0.18157296487890862,0
2067,2574,13622,33101.72350925542,6.399274223066301,18.03544631525185,53,152.06587019546404,1,0.059549913446448666,0
3734,641,3797,20243.4417400447,6.862189512699306,14.295956096200541,16,219.97042945213693,2,0.22165064113920663,0
2899,442,7906,10701.320442833568,2.583009352847901,13.196855965770219,81,140.39352211517684,3,0.08520250134587726,0
4862,1525,8865,34674.823104511546,3.814730338819626,0.3593348780639283,3,135.61916570253652,1,0.6221992134329339,1
4675,1640,13815,25522.438522439385,4.051717306355815,10.37778178066918,83,236.75696877483037,3,0.4474938895752384,1
2757,2768,16251,19347.433429461656,4.912302554167556,9.38451573404764,12,236.85335024412598,1,0.4748331979517666,0
3341,2976,15972,11995.393120840512,1.3442748493515164,10.454112541103317,74,57.14232626802114,2,0.6165942842477838,1
4975,2404,7769,24422.871823738435,5.118850197158569,8.649607804815059,42,147.11301051761225,2,0.4983841142400973,1
1589,2211,3064,26366.047002038747,1.6196503836840304,18.13115029380124,96,82.1915203066746,2,0.9916013180106199,1
4767,830,9293,25693.544458692915,6.645989238964142,17.78060179107106,91,104.7412435299164,3,0.6237269152179153,1
871,241,15972,7193.0878276013655,7.741153914096735,2.513971107275408,7,183.22806849291385,2,0.5862129374652552,0
3594,1420,1603,25161.343683345975,3.02831304127056,10.657856010124906,19,75.85757565197649,2,0.41440620827805463,1
1998,2913,18540,21015.798147738413,4.546305873676591,19.191179675967135,81,52.25409868456177,2,0.44639012426732727,0
4439,1196,11181,30632.72946084546,6.762312815047379,11.973283113250648,70,195.4247285201345,3,0.9894950772289663,0
2562,1063,17290,22566.72307596711,3.20257804233112,16.03336840217787,60,178.26885723965106,3,0.005490769901346448,0
2818,792,9604,5436.705202781169,2.1044438534416954,7.4672004417089255,43,230.53285687725324,3,0.15545484804128706,1
2701,2562,3855,11603.471237484044,6.173437665913119,7.544979910652707,96,158.4620242235456,1,0.3430376859515991,1
3191,2883,3367,26828.67241678285,5.888531348090514,6.513745667072812,50,239.0661383071336,3,0.904412709512329,1
1235,2597,9261,26690.631777906667,4.989618224705198,0.4369092925753071,57,171.86267225309246,2,0.9379297535476842,1
823,851,7137,8173.189461602542,7.611057568037261,18.497032249110475,74,127.43007307904561,1,0.05760382999297897,0
2755,904,9282,12894.440746183276,7.685856124264111,6.992833981625177,29,171.69274105868058,3,0.14162375492839097,0
3703,2903,3316,748.4431672061575,7.030846012667263,7.341759127404915,98,199.83605402325787,3,0.8822281491789205,0
1139,1317,11092,12075.022823943287,3.0511405979301545,15.190948167903509,83,119.50823053334092,3,0.27228503870226584,0
2654,625,15932,1142.9368262683845,2.5775615152662796,10.53786245323746,9,124.50498741920877,1,0.4010990670456639,1
3228,380,3204,31448.771336426387,6.850184860056762,7.240843100763175,93,175.98745897005927,2,0.0045914383247804835,0
3446,1581,5058,24065.971346805516,5.559526239440521,17.672348598943064,17,141.1183912254063,2,0.49145797457449736,0
3184,2667,2954,34895.490183100046,3.772882212713827,16.5075842698783,24,155.39464122949792,1,0.8653027161945982,1
3703,1821,2129,32130.887804459697,3.868295335970765,19.53603143132507,95,246.41632649636347,2,0.3645945572905793,0
2510,2525,19051,21804.415092729083,6.973325280219596,12.820432719290068,33,58.75498646896733,3,0.880918875163407,1
3503,1883,19632,18204.84614872777,2.142730842567577,13.801932220494228,43,179.5800746037761,1,0.34692451292527837,0
3604,1563,10633,31837.336768301328,7.607813868573712,6.489990468034472,38,234.57709307172797,2,0.6581673739755154,0
1362,600,1716,10883.260118423677,5.432507054581457,1.991599769062391,94,97.24228130437808,1,0.29363293779996713,0
2694,1009,3596,8201.953022080344,6.539504133620971,2.118334694115418,91,92.40551886280693,3,0.5147354753313249,0
4527,183,1421,14878.756030101933,3.596065880949523,12.918809238132305,89,122.5996121860614,2,0.8283118918649243,0
1115,1165,17400,2104.482864467673,5.108274521811066,2.265432739273374,67,64.81570645044326,2,0.8484064993848132,1
1561,133,19713,11010.591331777641,6.249933457729706,18.132531315107443,42,162.05695863639565,3,0.07652741004666685,0
3485,573,19388,3195.7556954676566,4.045909805454884,14.07737308250707,19,179.09177565459345,2,0.9292978945577641,1
2245,1297,18369,2085.2615461058786,4.4155543912436865,4.5241347994146714,71,213.97736190155643,2,0.5218236939289861,0
4634,2970,7282,19937.965406626234,5.074558802048914,5.584233220468562,1,63.23521966298311,2,0.21920947010995284,0
2578,2653,17873,25552.314658915948,1.4438489365205283,14.199474348363214,26,137.2369958548985,3,0.8313222243123787,0
3135,2332,11577,19412.947831327252,7.042305649505893,16.48239870111955,33,206.84136729404642,1,0.6352210423348986,1
544,299,5876,2726.670081053561,7.066745550267775,16.788599745629675,54,203.66037275826073,1,0.5080015699138609,0
1843,2083,8837,14339.902758547736,2.96992370964889,12.020543443025327,35,64.72811185458711,2,0.8117031952510345,0
133,1256,3582,4172.061387014594,7.1587577574054,3.1046397257326808,84,52.279117928592036,1,0.2038529081889181,0
161,1166,3151,23472.278489450047,6.216363653611255,16.367190027046266,71,206.66554877224434,3,0.5811613013502778,0
1202,203,7423,29785.351586760786,4.38233985497615,15.832870572707652,86,77.59552707090663,2,0.961809702367865,1
3125,1140,19093,4378.064869381533,3.4343481730966134,16.707151719336768,71,165.55791290486016,3,0.6370927040626135,1
3688,2308,7657,2593.329005097437,3.795652441773972,3.153275609966688,68,68.84923397805125,2,0.5988066358834829,0
452,936,14525,14733.079506998145,4.740932408018883,13.687154923382888,64,109.10222682089581,2,0.029456251606079564,1
1181,1677,3309,11064.35761929776,3.887644913241139,19.20487866896673,84,81.60745640647949,2,0.18264946509167534,0
2270,2084,19688,9532.696658579633,3.941668268764065,5.121231722987276,43,197.27887373124253,1,0.6121444985668664,1
1728,2850,12641,7767.981667147757,2.4218636153648267,14.334560534315045,42,184.54488352631589,2,0.7026639204453721,0
4198,2830,18161,11545.915595766466,5.954684036093336,5.1783486292136,73,77.06109611873228,3,0.8998277835998855,1
914,2089,9306,34760.40482258813,5.2671410106539955,6.141928174963143,65,61.86606922743536,2,0.8713351269979439,1
3971,2949,9693,30904.619812436853,7.943310409151359,9.705361521527102,20,143.2670501944385,1,0.3598507987571046,1
4060,1317,10881,21728.58379883571,1.9887094294172913,17.899080871798652,60,89.10958983218514,2,0.6898648644545327,1
3219,2009,19014,28856.989268164874,1.796168441145146,0.773236236312147,12,51.62840738060541,1,0.46391778522078186,1
2046,168,3925,727.5322515555623,4.611526093950603,19.792826216309155,27,102.85454824564033,1,0.4770360685461965,0
352,1777,15714,4190.100410215616,2.0639353445705186,15.441542992191298,29,93.0487353974514,2,0.9453463735310831,1
3719,1327,12185,10670.123349086816,5.274348057466773,7.195577950145569,81,186.99184974396758,1,0.7327879988456069,1
4505,2444,19059,23251.584193283823,2.3728057606830566,7.083204072313958,1,222.17261573740817,2,0.968151424216616,1
631,2197,16784,31826.220756246432,4.380989485097272,9.65962472246446,57,97.52778319754832,1,0.7748753512719287,1
1766,301,11536,8474.817673835088,5.279180148896943,17.509570921976838,82,94.60955232196619,2,0.7256294373031661,0
296,522,10467,5183.447945725729,4.206285523244465,0.358346816772519,20,127.55326778448956,2,0.42758390853762807,1
1035,2312,8011,30555.512852939763,3.239897132180295,10.964993013837246,89,84.51152679381633,2,0.10647296503881543,1
3422,1426,4701,14847.056063121216,6.476212578289553,1.1217289026374533,45,239.3630080162497,2,0.6303623483362414,0
3999,1249,9837,25242.402158137407,6.982606170280888,2.3120149468518347,88,98.70530791539231,2,0.46835123600149553,1
2089,412,9461,19819.428107793254,2.9463488397260105,13.813317288111424,82,68.66582270945104,3,0.5905628755271105,0
562,361,9573,6497.628222000995,6.693756142693342,4.686177703037611,24,161.37775927138287,1,0.2823483156047195,1
1502,720,2906,25280.59637011688,3.7414381388682116,0.8318961049218743,56,157.5239092506967,2,0.19601409403699277,0
1833,1040,3858,15263.859063958864,4.4133654694476725,3.28474560148329,19,176.38283446963626,3,0.26514291234114484,0
122,693,18968,10501.397666508505,2.6222478148403248,4.172761671578698,5,243.34051307440535,2,0.6575651064660245,0
2847,2996,5291,32516.598605658295,5.38006643033136,15.395639914205843,17,114.6974369072949,1,0.9529832168505139,0
1921,543,7323,414.2924376426328,1.706487017438677,12.498482629270436,48,121.9142753162921,3,0.9919275028201169,1
3338,2628,10367,14694.33640505399,5.141462681795177,14.70248025359384,81,117.40808908227194,3,0.8086547514922878,1
3339,711,15596,10958.329396752482,7.928026572836279,7.396445592013794,19,175.72593212928226,1,0.9575590855150483,0
1683,1742,17250,2150.3657737446038,6.274264150558356,2.2626554874703753,33,170.81380778921735,2,0.2838309998727653,1
1336,956,11424,3079.1530541663105,7.265275160440975,16.105802068891542,9,155.7614125451006,3,0.003544922046161969,1
912,726,4620,6367.87080210484,4.249368781362192,2.8081367731039086,32,122.86519189065297,3,0.19405653446035986,0
4232,2047,1169,18278.99021474635,1.9947373821163195,7.653635337617361,54,135.52993057141038,3,0.634452056178898,1
505,2480,3333,10318.63921177079,3.0192332567728393,5.245564833257966,18,208.5014402851289,1,0.8993181829933209,0
3223,2435,2170,30195.352629445966,1.3432077195269099,5.930697073521811,65,171.84934513142005,2,0.9149238797018151,0
1137,2067,6008,8791.137241492634,4.51267680698864,12.037133234741471,46,193.26157075658628,2,0.8306512786257481,1
629,1526,19348,25983.918904721588,5.547668103253477,3.287043047122369,48,105.34594457022865,1,0.7623579535668503,0
